Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 1E-05,1.751E-08,197,1,1,0.5625,0.0625002,1,1,11.2,5.4,16.6,3.4,1000.17,-846.356,0.909099,3.3091,3.52827E-12,0.909099,0.417915,0.491184,2.4,4.1403,0,,0,0,0,0,0,0,1,0,1,1,0.0909008,5.84053,3.52827E-07,1.16583,0.035189,0.0453399,0.0639097,0.0934412,0.130906,0.171512,0.21205,0.247652
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 1E-05,1.751E-08,197,2.0008E-07,2.0008E-07,0.0625007,0.0625007,5.61E-20,0.517884,9,10,19,1,998.808,1000,0.909099,0.909099,9.06469E-13,0.909099,0.909099,0,3.20128E-07,3.503E-14,1,0.0625004,1,4.0032E-14,2.0008E-07,2.80224E-13,2.80336E-20,2.7031E-20,2.904E-20,0,1,1,0.0909008,7.5163,9.06469E-08,1.33432,0,0,0,0,0,0,0.483696,0.516304
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 1E-05,1.751E-08,197,2.0008E-07,2.0008E-07,0.0625007,0.0625007,5.61E-20,0.217105,9,10,19,1,998.808,1000,0.909099,0.909099,4.89101E-11,0.909099,0,0.909099,3.20128E-07,1.7257E-07,0,0.0625004,1,4.0032E-14,2.0008E-07,2.80224E-13,2.80336E-20,4.3895E-20,1.217E-20,0,1,1,0.0909009,3.42771,4.89101E-06,0.907936,0.183709,0.17202,0.162738,0.159092,0.159268,0.163171,1.50436E-07,1.20313E-07
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,4.197E-11,1.99662E-11,0.0625009,0.0625009,5.6E-24,0.444637,9.9999,9.99999,19.9999,0.000107791,1000,1000,9.77928E-05,9.77928E-05,8.00023E-06,8.97926E-05,4.38311E-05,4.59615E-05,4.07494E-11,1.72E-11,4.8837E-05,0.0625005,1,2.20086E-11,1.99662E-11,2.79638E-17,8.96484E-24,3.1073E-24,2.488E-24,0,1,9.97911E-05,9.99853E-06,4.5,1,1.15139,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,4.2063E-07,2.0008E-07,0.0625009,0.0625009,5.61E-20,0.444637,9,9.99999,19,1.00001,998.808,1000,0.899813,0.899814,8.00002E-06,0.899805,0.439228,0.460577,4.08347E-07,1.7241E-07,0.489393,0.0625005,1,2.20547E-07,2.0008E-07,2.80224E-13,8.98361E-20,3.1138E-20,2.493E-20,0,1,1,0.100195,4.44339,1,1.14306,0.140079,0.129969,0.122101,0.118458,0.117229,0.118378,0.123463,0.130323
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,2.201E-11,0,,,0,,9.9999,9.99999,19.9999,0.000107791,1000,1000,9.77928E-05,9.77928E-05,8.00023E-06,8.97925E-05,4.38311E-05,4.59615E-05,8.80344E-12,8.412E-12,4.8837E-05,,1,2.20086E-11,0,0,0,0,0,0,1,9.97911E-05,9.99853E-06,4.5,1,1.15139,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,1,1,0.0625009,0.0625009,2.8E-13,0.444637,8.2625,9.13749,17.4,2.60001,994.161,999.139,0.899813,2.49981,8.00002E-06,0.899805,0.439228,0.460577,1.6,0.440399,0.85032,0.0625005,0,0,0.999999,1.40056E-06,4.49001E-13,1.5563E-13,1.246E-13,0,1,1,0.100195,4.44339,1,1.14306,0.140079,0.129969,0.122101,0.118458,0.117229,0.118378,0.123463,0.130323
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,1,1,0.0625002,0.0625009,0,,8.2625,9.13749,17.4,2.60001,994.161,999.139,0.899813,2.49981,8.00002E-06,0.899805,0.439228,0.460577,1.6,0.440399,0.85032,0.0625005,0,0,1,0,0,0,0,0,1,1,0.100195,4.44339,1,1.14306,0.140079,0.129969,0.122101,0.118458,0.117229,0.118378,0.123463,0.130323
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,1,1,0.5625,0.0625003,1,0.444637,7.9789,8.6211,16.6,3.40001,-25.322,179.122,0.899813,3.29981,8.00002E-06,0.899805,0.439228,0.460577,2.4,1.72224,0.764992,,0,0,0,0,0,0.555363,0.444637,0,1,1,0.100195,4.44339,1,1.14306,0.140079,0.129969,0.122101,0.118458,0.117229,0.118378,0.123463,0.130323
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,1,1,0.5625,0.0625003,1,0,5.4,11.2,16.6,3.40001,-846.356,1000.17,0.900877,3.30088,8.00004E-06,0.900869,0.268847,0.632022,2.4,0,1.37746,,0,0,0,0,0,1,0,0,1,1,0.0991307,3.47361,1,1.01514,0.217329,0.190435,0.161033,0.131754,0.10312,0.0789081,0.063113,0.0543077
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,1,1,0.5625,0.0625003,1,1,11.2,5.39999,16.6,3.40001,1000.17,-846.386,0.898484,3.29848,8E-06,0.898476,0.652038,0.246438,2.4,3.87336,0,,0,0,0,0,0,0,1,0,1,1,0.101524,5.65466,1,1.30285,0.0435922,0.0544441,0.0734743,0.101852,0.13485,0.167677,0.198841,0.225268
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Liable,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,4.7849E-07,2.0008E-07,0.0625009,0.0625009,5.61E-20,0.660186,9,9.99999,19,1.00001,998.808,1000,0.897505,0.897505,8E-06,0.897497,0.897497,0,4.31493E-07,7.611E-14,1,0.0625006,1,2.78413E-07,2.0008E-07,2.80224E-13,1.06052E-19,1.9052E-20,3.701E-20,0,1,1,0.102503,6.54533,1,1.42053,0,0,0,5.33384E-08,0.239539,0.241888,0.252277,0.266296
Only Eq,Baseline,1,4,Baseline,1,2,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Not Liable,,MODRA CM 4 FSM 2 DM 1 LT 1.2 UPC 8E-06,1.892E-08,185,3.6516E-07,2.0008E-07,0.0625008,0.0625008,5.61E-20,0.238044,9,9.99999,19,1.00001,998.808,1000,0.902026,0.902027,8.00004E-06,0.902018,0,0.902018,3.86162E-07,3.3765E-07,0,0.0625005,1,1.65085E-07,2.0008E-07,2.80224E-13,7.42942E-20,4.2721E-20,1.335E-20,0,1,1,0.0979818,2.42878,1.00001,0.877132,0.274339,0.254537,0.239129,0.231995,1.97195E-07,1.49938E-07,1.47965E-07,1.07807E-07
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,All,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,4.197E-11,1.99662E-11,0.0625009,0.0625009,5.6E-24,0.453832,9.9999,9.99999,19.9999,0.000111791,1000,1000,0.000101793,0.000101793,1.20002E-05,8.97927E-05,4.38147E-05,4.59781E-05,4.07494E-11,3.987E-11,4.8819E-05,0.125001,1,2.20086E-11,1.99662E-11,2.79638E-17,8.96484E-24,3.0558E-24,2.539E-24,0,1,9.97911E-05,9.99834E-06,4.5,1,0.767595,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Dispute Arises,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,4.2063E-07,2.0008E-07,0.0625009,0.0625009,5.61E-20,0.453832,9,9.99999,19,1.00001,998.808,1000,0.899819,0.89982,1.2E-05,0.899807,0.439064,0.460743,4.08347E-07,3.9954E-07,0.489213,0.125001,1,2.20547E-07,2.0008E-07,2.80224E-13,8.98361E-20,3.0622E-20,2.545E-20,0,1,1,0.100193,4.44235,1,0.761889,0.141153,0.130434,0.12175,0.117449,0.116215,0.117986,0.123811,0.131202
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Not Litigated,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,2.201E-11,0,,,0,,9.9999,9.99999,19.9999,0.000111791,1000,1000,0.000101793,0.000101793,1.20002E-05,8.97927E-05,4.38147E-05,4.59781E-05,8.80344E-12,3.044E-11,4.8819E-05,,1,2.20086E-11,0,0,0,0,0,0,1,9.97911E-05,9.99834E-06,4.5,1,0.767595,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Litigated,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,1,1,0.0625009,0.0625009,2.8E-13,0.453832,8.325,9.07499,17.4,2.60001,994.869,999,0.899819,2.49982,1.2E-05,0.899807,0.439064,0.460743,1.6,0.472479,0.819431,0.125001,0,0,0.999999,1.40056E-06,4.49001E-13,1.5305E-13,1.272E-13,0,1,1,0.100193,4.44235,1,0.761889,0.141153,0.130434,0.12175,0.117449,0.116215,0.117986,0.123811,0.131202
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Settles,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,1,1,0.0625002,0.0625009,0,,8.325,9.07499,17.4,2.60001,994.869,999,0.899819,2.49982,1.2E-05,0.899807,0.439064,0.460743,1.6,0.472479,0.819431,0.125001,0,0,1,0,0,0,0,0,1,1,0.100193,4.44235,1,0.761889,0.141153,0.130434,0.12175,0.117449,0.116215,0.117986,0.123811,0.131202
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Tried,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,1,1,0.5625,0.0625003,1,0.453832,8.48606,8.11393,16.6,3.40001,-8.33764,-5192.15,0.899819,3.29982,1.2E-05,0.899807,0.439064,0.460743,2.4,2.24072,0.866973,,0,0,0,0,0,0.546168,0.453832,0,1,1,0.100193,4.44235,1,0.761889,0.141153,0.130434,0.12175,0.117449,0.116215,0.117986,0.123811,0.131202
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Loses,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,1,1,0.5625,0.0625003,1,0,5.4,11.2,16.6,3.40001,-846.356,1000.17,0.90063,3.30063,1.20001E-05,0.900618,0.309776,0.590842,2.4,0,1.58737,,0,0,0,0,0,1,0,0,1,1,0.0993824,3.70421,1,0.696933,0.20096,0.176483,0.150713,0.126762,0.105067,0.0880516,0.0782537,0.0737095
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Wins,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,1,1,0.5625,0.0625003,1,1,12.2,4.39999,16.6,3.40001,1000.18,-12644.4,0.898844,3.29884,1.2E-05,0.898832,0.594657,0.304175,2.4,4.93733,0,,0,0,0,0,0,0,1,0,1,1,0.101168,5.33067,1,0.840061,0.0691782,0.0750144,0.086895,0.106242,0.129631,0.15401,0.178637,0.200392
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Liable,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,4.7825E-07,2.0008E-07,0.0625009,0.0625009,5.61E-20,0.614744,9,9.99999,19,1.00001,998.808,1000,0.897502,0.897503,1.2E-05,0.89749,0.89749,0,4.31395E-07,2.7817E-07,1,0.125001,1,2.78167E-07,2.0008E-07,2.80224E-13,1.05983E-19,2.16E-20,3.447E-20,0,1,1,0.10251,6.55191,1,0.947533,0,0,0,5.28343E-08,0.237555,0.241174,0.253082,0.268189
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Not Liable,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1.2E-05,1.224E-08,174,3.6544E-07,2.0008E-07,0.0625008,0.0625008,5.61E-20,0.299716,9,9.99999,19,1.00001,998.808,1000,0.902038,0.902039,1.20001E-05,0.902026,0,0.902026,3.86272E-07,5.1579E-07,0,0.125001,1,1.6536E-07,2.0008E-07,2.80224E-13,7.43715E-20,3.9263E-20,1.68E-20,0,1,1,0.0979735,2.42189,1.00001,0.584086,0.276345,0.255358,0.238358,0.229938,1.9666E-07,1.49724E-07,1.47869E-07,1.07762E-07
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,7.659E-11,3.46112E-11,0.324312,0.324312,9.7E-24,0.443022,9.99992,9.99997,19.9999,0.000112407,1000,1000,0.000102407,0.000102407,3.00002E-05,7.2407E-05,2.48214E-05,4.75856E-05,7.21679E-11,9.182E-11,2.8667E-05,0.648624,1,4.19748E-11,3.46112E-11,3.39707E-17,1.45044E-17,5.4021E-24,4.297E-24,0,1,8.2407E-05,9.99998E-06,4.5,3,0.708301,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,9.2936E-07,4.20004E-07,0.324312,0.324312,1.18E-19,0.443022,9,9.99997,19,1.00003,998.808,1000,0.878681,0.878682,3E-05,0.878651,0.301206,0.577446,8.7575E-07,1.1142E-06,0.347866,0.648624,0.999999,5.0936E-07,4.20003E-07,4.12231E-13,1.76009E-13,6.5554E-20,5.214E-20,0,1,1,0.121349,4.29787,3,0.689144,0.154194,0.138692,0.126093,0.118635,0.11452,0.113248,0.115565,0.119054
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,4.197E-11,0,,,0,,9.99992,9.99997,19.9999,0.000112407,1000,1000,0.000102407,0.000102407,3.00002E-05,7.2407E-05,2.48214E-05,4.75855E-05,1.67899E-11,5.562E-11,2.8667E-05,,1,4.19748E-11,0,0,0,0,0,0,1,8.24069E-05,9.99998E-06,4.5,3,0.708301,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,1,1,0.324312,0.324312,2.8E-13,0.443022,8.84862,8.55135,17.4,2.60002,997.276,995.03,0.884419,2.48442,2.47638E-05,0.884394,0.364015,0.520379,1.6,1.04586,0.445972,0.648624,0,0,0.999999,9.81493E-07,4.19066E-07,1.5608E-13,1.241E-13,0,1,1,0.115606,4.33777,2.47638,0.749395,0.150477,0.136384,0.124965,0.118425,0.115061,0.114547,0.117785,0.122356
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,1,1,0.324312,0.324312,0,,8.84862,8.55135,17.4,2.60002,997.276,995.03,0.884419,2.48442,2.47638E-05,0.884394,0.364015,0.520379,1.6,1.04586,0.445972,0.648624,0,0,1,0,0,0,0,0,1,1,0.115606,4.33777,2.47638,0.749395,0.150477,0.136384,0.124965,0.118425,0.115061,0.114547,0.117785,0.122356
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,1,1,0.618603,0.230808,1,0.443022,8.41255,8.18742,16.6,3.40002,-28.2976,-5044.8,0.884419,3.28442,2.47638E-05,0.884394,0.364015,0.520379,2.4,2.21166,0.671268,,0,0,0,0,0,0.556978,0.443022,0,1,1,0.115606,4.33777,2.47638,0.749395,0.150477,0.136384,0.124965,0.118425,0.115061,0.114547,0.117785,0.122356
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,1,1,0.611754,0.210261,1,0,5.4,11.2,16.6,3.40003,-846.356,1000.17,0.886444,3.28644,2.5403E-05,0.886419,0.229471,0.656947,2.4,0,1.2052,,0,0,0,0,0,1,0,0,1,1,0.113581,3.56294,2.5403,0.666705,0.21482,0.184934,0.154686,0.127084,0.102252,0.082484,0.0702247,0.0635148
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,1,1,0.627213,0.25664,1,1,12.2,4.39998,16.6,3.40002,1000.18,-12644.7,0.881872,3.28187,2.39601E-05,0.881848,0.533165,0.348683,2.4,4.99221,0,,0,0,0,0,0,0,1,0,1,1,0.118152,5.31191,2.39601,0.853356,0.0695824,0.0753461,0.0875991,0.107539,0.131165,0.154858,0.177579,0.196331
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,1.4896E-06,5.01293E-07,0.362937,0.362937,1.4E-19,0.648531,9,9.99997,19,1.00003,998.808,1000,0.865895,0.865896,3E-05,0.865865,0.865865,0,1.19741E-06,1.267E-06,0.999999,0.725873,0.999999,9.8835E-07,5.01293E-07,4.61024E-13,2.41067E-13,4.9372E-20,9.11E-20,0,1,1,0.134135,7.01669,3,0.945118,0,0,9.24844E-08,1.72211E-07,2.43956E-07,0.325551,0.332209,0.342239
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 1E-05,7.439E-09,174,6.3049E-07,3.76641E-07,0.29689,0.29689,1.06E-19,0.297117,9,9.99997,19,1.00003,998.808,1000,0.885502,0.885502,3E-05,0.885472,0,0.885472,7.04167E-07,1.0327E-06,0,0.593779,0.999999,2.53853E-07,3.76641E-07,3.86203E-13,1.41306E-13,7.4185E-20,3.136E-20,0,1,1,0.114528,2.84757,3,0.552601,0.236445,0.212674,0.193355,0.181918,0.175608,1.07373E-07,7.36103E-08,7.06701E-08
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,9.166E-11,1.50708E-11,0.0625016,0.0625016,4.22E-24,0.402058,9.99992,9.99997,19.9999,0.000107324,1000,1000,9.73215E-05,9.73216E-05,3.20002E-05,6.53213E-05,2.11975E-05,4.41238E-05,5.47477E-11,1.037E-10,2.5046E-05,0.125002,1,7.6586E-11,1.50708E-11,2.11076E-17,2.35728E-23,2.5252E-24,1.698E-24,0,1,7.5324E-05,1.00027E-05,4.5,4,0.740619,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,1.2168E-06,2.0008E-07,0.0625016,0.0625016,5.61E-20,0.402058,9,9.99997,19,1.00003,998.808,1000,0.867237,0.867238,3.2E-05,0.867205,0.281418,0.585787,7.2683E-07,1.3769E-06,0.332508,0.125002,0.999999,1.01675E-06,2.0008E-07,2.80224E-13,3.12953E-19,3.3525E-20,2.254E-20,0,1,1,0.132795,4.21209,4,0.70986,0.161426,0.143492,0.128915,0.119772,0.113887,0.110566,0.110519,0.111424
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,7.659E-11,0,,,0,,9.99992,9.99997,19.9999,0.000107324,1000,1000,9.73215E-05,9.73215E-05,3.20002E-05,6.53213E-05,2.11975E-05,4.41238E-05,3.06344E-11,9.441E-11,2.5046E-05,,1,7.6586E-11,0,0,0,0,0,0,1,7.5324E-05,1.00027E-05,4.5,4,0.740619,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,1,1,0.0625016,0.0625016,2.8E-13,0.402058,8.325,9.07497,17.4,2.60003,994.869,999,0.867237,2.46724,3.2E-05,0.867205,0.281418,0.585787,1.6,0.617432,0.556951,0.125002,0,0,0.999999,1.40056E-06,1.56414E-12,1.6756E-13,1.127E-13,0,1,1,0.132795,4.21209,4,0.70986,0.161426,0.143492,0.128915,0.119772,0.113887,0.110566,0.110519,0.111424
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,1,1,0.0625009,0.0625016,0,,8.325,9.07497,17.4,2.60003,994.869,999,0.867237,2.46724,3.2E-05,0.867205,0.281418,0.585787,1.6,0.617432,0.556951,0.125002,0,0,1,0,0,0,0,0,1,1,0.132795,4.21209,4,0.70986,0.161426,0.143492,0.128915,0.119772,0.113887,0.110566,0.110519,0.111424
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,1,1,0.5625,0.0625006,1,0.402058,8.134,8.46597,16.6,3.40003,-103.94,-4485.94,0.867237,3.26724,3.2E-05,0.867205,0.281418,0.585787,2.4,2.03611,0.53863,,0,0,0,0,0,0.597942,0.402058,0,1,1,0.132795,4.21209,4,0.70986,0.161426,0.143492,0.128915,0.119772,0.113887,0.110566,0.110519,0.111424
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,1,1,0.5625,0.0625003,1,0,5.4,11.2,16.6,3.40003,-846.356,1000.17,0.872863,3.27286,3.2E-05,0.872831,0.165943,0.706887,2.4,0,0.900806,,0,0,0,0,0,1,0,0,1,1,0.127169,3.44394,4,0.627087,0.226203,0.191831,0.158099,0.127728,0.100312,0.077994,0.0633262,0.0545071
Only Eq,Baseline,1,4,Baseline,2,2,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 4 FSM 2 DM 2 LT 0.8 UPC 8E-06,6.7E-09,144,1,1,0.562501,0.0625009,1,1,12.2,4.39997,16.6,3.40003,1000.18,-12644.9,0.85887,3.25887,3.2E-05,0.858838,0.453152,0.405687,2.4,5.06422,0,,0,0,0,0,0,0,1,0,1,1,0.141162,5.3545,3.99999,0.832961,0.0650892,0.0716018,0.0855115,0.107941,0.134076,0.159006,0.180704,0.196072
